3.692626953125000000e-03	2.288818359375000000e-03	9.062500000000000000e-01	5.664062500000000000e-01	8.398437500000000000e-01	8.056640625000000000e-03	-7.171630859375000000e-04	2.026367187500000000e-02	-1.306533813476562500e-04	7.470703125000000000e-02	-2.803802490234375000e-04	8.164062500000000000e-01	1.245117187500000000e-02	9.843750000000000000e-01	9.765625000000000000e-01	8.085937500000000000e-01	7.080078125000000000e-03	-4.100799560546875000e-04	9.399414062500000000e-03	1.000000000000000000e+00	1.049804687500000000e-02	8.671875000000000000e-01	9.765625000000000000e-01	1.787109375000000000e-01	2.314453125000000000e-01	7.539062500000000000e-01	2.539062500000000000e-02	9.460449218750000000e-03	4.267692565917968750e-05	2.929687500000000000e-03	2.431640625000000000e-01	1.190185546875000000e-03
-1.197814941406250000e-03	7.070312500000000000e-01	5.781250000000000000e-01	9.960937500000000000e-01	9.414062500000000000e-01	8.164062500000000000e-01	1.000000000000000000e+00	6.328125000000000000e-01	8.867187500000000000e-01	6.347656250000000000e-03	9.257812500000000000e-01	3.710937500000000000e-01	9.492187500000000000e-01	8.828125000000000000e-01	8.867187500000000000e-01	3.769531250000000000e-01	6.054687500000000000e-01	9.921875000000000000e-01	2.675781250000000000e-01	6.171875000000000000e-01	8.945312500000000000e-01	5.828857421875000000e-03	1.992187500000000000e-01	1.010742187500000000e-01	8.281250000000000000e-01	3.457031250000000000e-01	2.285156250000000000e-01	7.598876953125000000e-03	8.242187500000000000e-01	9.921875000000000000e-01	9.804687500000000000e-01	2.187500000000000000e-01
1.000000000000000000e+00	8.554687500000000000e-01	1.000000000000000000e+00	7.460937500000000000e-01	9.960937500000000000e-01	9.609375000000000000e-01	1.000000000000000000e+00	9.062500000000000000e-01	8.593750000000000000e-01	7.968750000000000000e-01	6.132812500000000000e-01	9.960937500000000000e-01	7.460937500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.843750000000000000e-01	5.468750000000000000e-01	1.000000000000000000e+00	9.414062500000000000e-01	7.890625000000000000e-01	8.437500000000000000e-01	9.218750000000000000e-01	9.414062500000000000e-01	7.187500000000000000e-01	8.398437500000000000e-01	5.937500000000000000e-01	9.179687500000000000e-01	9.414062500000000000e-01	9.726562500000000000e-01	2.734375000000000000e-01	9.101562500000000000e-01
1.232910156250000000e-02	2.765655517578125000e-04	9.882812500000000000e-01	9.218750000000000000e-01	1.000000000000000000e+00	3.295898437500000000e-02	9.101562500000000000e-01	1.000000000000000000e+00	3.164062500000000000e-01	9.609375000000000000e-01	9.179687500000000000e-01	7.031250000000000000e-01	9.492187500000000000e-01	9.296875000000000000e-01	2.648925781250000000e-02	8.984375000000000000e-01	9.101562500000000000e-01	8.789062500000000000e-01	7.187500000000000000e-01	5.117187500000000000e-01	8.242187500000000000e-01	9.609375000000000000e-01	9.726562500000000000e-01	7.734375000000000000e-01	8.593750000000000000e-01	7.968750000000000000e-01	9.414062500000000000e-01	8.867187500000000000e-01	6.015625000000000000e-01	5.310058593750000000e-03	9.023437500000000000e-01	1.000000000000000000e+00
9.023437500000000000e-01	9.882812500000000000e-01	9.531250000000000000e-01	4.941406250000000000e-01	9.140625000000000000e-01	1.591796875000000000e-01	1.000000000000000000e+00	9.765625000000000000e-01	8.164062500000000000e-01	1.000000000000000000e+00	9.609375000000000000e-01	9.882812500000000000e-01	9.843750000000000000e-01	5.234375000000000000e-01	1.409912109375000000e-02	-8.926391601562500000e-04	9.804687500000000000e-01	9.765625000000000000e-01	1.000000000000000000e+00	9.804687500000000000e-01	9.062500000000000000e-01	2.382812500000000000e-01	9.960937500000000000e-01	9.296875000000000000e-01	8.007812500000000000e-01	7.031250000000000000e-01	2.685546875000000000e-03	7.421875000000000000e-01	-9.613037109375000000e-04	9.648437500000000000e-01	7.578125000000000000e-01	4.272460937500000000e-02
1.000000000000000000e+00	7.968750000000000000e-01	9.140625000000000000e-01	7.578125000000000000e-01	4.974365234375000000e-03	2.451171875000000000e-01	8.203125000000000000e-01	4.539489746093750000e-04	-3.242492675781250000e-04	8.671875000000000000e-01	6.210937500000000000e-01	5.000000000000000000e-01	3.593750000000000000e-01	2.880859375000000000e-02	5.234375000000000000e-01	8.828125000000000000e-01	9.804687500000000000e-01	1.000000000000000000e+00	3.564453125000000000e-02	9.375000000000000000e-01	7.968750000000000000e-01	9.023437500000000000e-01	8.125000000000000000e-01	5.234375000000000000e-01	2.868652343750000000e-03	7.421875000000000000e-01	6.256103515625000000e-04	4.947185516357421875e-06	9.531250000000000000e-01	3.768920898437500000e-03	-1.792907714843750000e-04	4.531250000000000000e-01
1.000000000000000000e+00	9.453125000000000000e-01	5.000000000000000000e-01	-2.059936523437500000e-04	6.914062500000000000e-01	3.613281250000000000e-01	9.521484375000000000e-02	5.035400390625000000e-04	9.726562500000000000e-01	8.789062500000000000e-01	7.734375000000000000e-01	6.523437500000000000e-01	7.500000000000000000e-01	6.210937500000000000e-01	1.000000000000000000e+00	6.210937500000000000e-01	7.304687500000000000e-01	9.492187500000000000e-01	2.539062500000000000e-01	-1.258850097656250000e-04	1.000000000000000000e+00	7.109375000000000000e-01	-1.897811889648437500e-04	3.007812500000000000e-01	6.127929687500000000e-02	7.968750000000000000e-01	6.072998046875000000e-03	5.000000000000000000e-01	3.476562500000000000e-01	7.568359375000000000e-02	9.843750000000000000e-01	5.218505859375000000e-03
5.976562500000000000e-01	5.898437500000000000e-01	6.210937500000000000e-01	1.884460449218750000e-03	2.119140625000000000e-01	6.640625000000000000e-01	3.398437500000000000e-01	-8.316040039062500000e-04	9.414062500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.734375000000000000e-01	1.000000000000000000e+00	1.127929687500000000e-01	5.898437500000000000e-01	5.898437500000000000e-01	5.531311035156250000e-04	3.300781250000000000e-01	-1.919269561767578125e-05	1.564025878906250000e-04	9.140625000000000000e-01	9.804687500000000000e-01	8.605957031250000000e-03	8.828125000000000000e-01	7.226562500000000000e-01	1.000000000000000000e+00	1.015663146972656250e-04	9.375000000000000000e-01	4.082031250000000000e-01	-2.841949462890625000e-04	-7.057189941406250000e-05	4.316406250000000000e-01
7.929687500000000000e-01	5.234375000000000000e-01	1.518249511718750000e-03	-4.692077636718750000e-04	4.746093750000000000e-01	6.562500000000000000e-01	1.000976562500000000e-02	9.882812500000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	9.062500000000000000e-01	1.630859375000000000e-01	4.003906250000000000e-01	4.648437500000000000e-01	5.000000000000000000e-01	1.000000000000000000e+00	1.202392578125000000e-02	2.294921875000000000e-02	-3.681182861328125000e-04	6.093750000000000000e-01	9.531250000000000000e-01	9.570312500000000000e-01	5.390625000000000000e-01	9.887695312500000000e-03	6.679687500000000000e-01	8.906250000000000000e-01	1.000000000000000000e+00	2.243041992187500000e-03	9.140625000000000000e-01	9.257812500000000000e-01	7.873535156250000000e-03	3.886718750000000000e-01
6.542968750000000000e-02	1.843261718750000000e-02	1.611328125000000000e-02	1.000000000000000000e+00	5.117187500000000000e-01	7.507324218750000000e-03	3.753662109375000000e-03	6.601562500000000000e-01	4.980468750000000000e-01	3.378906250000000000e-01	5.703125000000000000e-01	1.298828125000000000e-01	1.416015625000000000e-02	6.640625000000000000e-01	7.070312500000000000e-01	5.390625000000000000e-01	9.804687500000000000e-01	-8.659362792968750000e-04	3.222656250000000000e-01	9.335937500000000000e-01	5.156250000000000000e-01	5.703125000000000000e-01	1.000000000000000000e+00	7.031250000000000000e-01	3.925781250000000000e-01	8.671875000000000000e-01	5.820312500000000000e-01	9.531250000000000000e-01	9.726562500000000000e-01	9.921875000000000000e-01	-3.547668457031250000e-04	9.423828125000000000e-02
4.241943359375000000e-03	1.818847656250000000e-02	2.648925781250000000e-02	1.000000000000000000e+00	6.439208984375000000e-03	3.925781250000000000e-01	2.636718750000000000e-01	1.846313476562500000e-03	7.743835449218750000e-04	8.984375000000000000e-01	1.965332031250000000e-02	8.398437500000000000e-01	-8.049011230468750000e-04	6.484375000000000000e-01	-1.821517944335937500e-04	9.609375000000000000e-01	9.101562500000000000e-01	9.765625000000000000e-01	3.574218750000000000e-01	-2.307891845703125000e-04	1.275634765625000000e-02	-2.393722534179687500e-04	7.934570312500000000e-03	7.773437500000000000e-01	1.579284667968750000e-03	-2.861022949218750000e-04	6.328125000000000000e-01	8.085937500000000000e-01	9.570312500000000000e-01	3.692626953125000000e-03	5.401611328125000000e-03	1.441955566406250000e-03
4.453125000000000000e-01	4.711151123046875000e-04	1.000000000000000000e+00	1.586914062500000000e-03	-4.825592041015625000e-04	9.492187500000000000e-01	8.710937500000000000e-01	2.714843750000000000e-01	2.334594726562500000e-03	2.949218750000000000e-01	7.656250000000000000e-01	1.000000000000000000e+00	-7.057189941406250000e-04	9.960937500000000000e-01	5.234375000000000000e-01	1.000000000000000000e+00	2.639770507812500000e-03	2.021484375000000000e-01	9.882812500000000000e-01	9.140625000000000000e-01	1.632690429687500000e-03	1.000000000000000000e+00	6.601562500000000000e-01	6.601562500000000000e-01	3.185272216796875000e-04	8.632812500000000000e-01	5.000000000000000000e-01	9.921875000000000000e-01	9.765625000000000000e-01	4.405975341796875000e-04	-2.861022949218750000e-04	1.139640808105468750e-04
9.804687500000000000e-01	9.570312500000000000e-01	8.632812500000000000e-01	-2.479553222656250000e-04	7.362365722656250000e-04	7.578125000000000000e-01	2.636718750000000000e-01	8.945312500000000000e-01	-5.760192871093750000e-04	1.594543457031250000e-03	4.042968750000000000e-01	2.734375000000000000e-01	3.185272216796875000e-04	1.342773437500000000e-03	6.835937500000000000e-01	1.474609375000000000e-01	9.375000000000000000e-01	7.656250000000000000e-01	5.195312500000000000e-01	6.640625000000000000e-01	7.968750000000000000e-01	9.570312500000000000e-01	3.173828125000000000e-03	1.000000000000000000e+00	5.836486816406250000e-04	3.242492675781250000e-04	4.003906250000000000e-01	9.609375000000000000e-01	7.812500000000000000e-01	1.000000000000000000e+00	9.648437500000000000e-01	5.218505859375000000e-03
1.409912109375000000e-02	5.703125000000000000e-01	5.625000000000000000e-01	7.617187500000000000e-01	1.000000000000000000e+00	-1.945495605468750000e-04	9.453125000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.375000000000000000e-01	-2.670288085937500000e-04	8.007812500000000000e-01	-1.602172851562500000e-04	4.472656250000000000e-01	1.403808593750000000e-03	1.000000000000000000e+00	-1.945495605468750000e-03	1.000000000000000000e+00	7.929687500000000000e-01	7.812500000000000000e-01	3.906250000000000000e-01	6.992187500000000000e-01	9.101562500000000000e-01	9.257812500000000000e-01	7.148437500000000000e-01	3.964843750000000000e-01	5.126953125000000000e-03	1.000000000000000000e+00	1.293945312500000000e-02	8.476562500000000000e-01	1.507568359375000000e-02	-1.440048217773437500e-04
2.548217773437500000e-03	9.882812500000000000e-01	6.713867187500000000e-04	1.672363281250000000e-02	-5.264282226562500000e-04	9.960937500000000000e-01	7.617187500000000000e-01	7.343750000000000000e-01	8.710937500000000000e-01	2.331542968750000000e-02	1.000000000000000000e+00	9.375000000000000000e-01	3.339843750000000000e-01	-8.678436279296875000e-05	-1.072883605957031250e-04	7.578125000000000000e-01	3.652343750000000000e-01	1.474609375000000000e-01	2.871093750000000000e-01	1.525878906250000000e-02	4.687500000000000000e-01	7.820129394531250000e-04	6.005859375000000000e-02	-7.963180541992187500e-05	8.593750000000000000e-01	-2.880096435546875000e-04	4.414062500000000000e-01	9.335937500000000000e-01	9.335937500000000000e-01	4.628906250000000000e-01	4.218750000000000000e-01	9.921875000000000000e-01
3.189086914062500000e-03	9.296875000000000000e-01	7.539062500000000000e-01	9.960937500000000000e-01	5.065917968750000000e-03	2.868652343750000000e-02	1.000000000000000000e+00	9.492187500000000000e-01	6.601562500000000000e-01	2.148437500000000000e-02	1.757812500000000000e-02	1.000000000000000000e+00	1.000000000000000000e+00	9.804687500000000000e-01	2.966308593750000000e-02	9.804687500000000000e-01	6.171875000000000000e-01	1.684570312500000000e-02	7.263183593750000000e-03	7.617187500000000000e-01	9.296875000000000000e-01	8.911132812500000000e-03	1.000000000000000000e+00	9.726562500000000000e-01	4.364013671875000000e-03	2.098083496093750000e-04	8.605957031250000000e-03	9.335937500000000000e-01	3.387451171875000000e-03	8.281250000000000000e-01	4.367828369140625000e-04	3.554687500000000000e-01
1.162109375000000000e-01	9.843750000000000000e-01	1.342773437500000000e-02	9.765625000000000000e-01	9.765625000000000000e-01	4.791259765625000000e-03	1.000000000000000000e+00	9.257812500000000000e-01	1.611328125000000000e-02	9.609375000000000000e-01	9.218750000000000000e-01	7.734375000000000000e-01	9.453125000000000000e-01	7.460937500000000000e-01	9.843750000000000000e-01	-5.073547363281250000e-04	6.601562500000000000e-01	3.707885742187500000e-03	8.203125000000000000e-01	9.101562500000000000e-01	-3.871917724609375000e-04	-4.272460937500000000e-04	3.847656250000000000e-01	9.609375000000000000e-01	8.750000000000000000e-01	-7.247924804687500000e-04	9.609375000000000000e-01	-2.536773681640625000e-04	9.804687500000000000e-01	9.531250000000000000e-01	3.604888916015625000e-04	9.257812500000000000e-01
2.832031250000000000e-01	8.398437500000000000e-01	-2.279281616210937500e-04	8.750000000000000000e-01	-1.974105834960937500e-04	4.760742187500000000e-03	9.453125000000000000e-01	1.875000000000000000e-01	1.000000000000000000e+00	9.843750000000000000e-01	2.050781250000000000e-01	-2.164840698242187500e-04	6.683349609375000000e-03	2.944946289062500000e-03	4.516601562500000000e-03	1.000000000000000000e+00	2.185058593750000000e-02	1.000000000000000000e+00	1.000000000000000000e+00	6.093750000000000000e-01	9.648437500000000000e-01	9.726562500000000000e-01	8.007812500000000000e-01	1.470947265625000000e-02	4.667968750000000000e-01	1.153564453125000000e-02	9.648437500000000000e-01	-2.479553222656250000e-04	9.335937500000000000e-01	-7.743835449218750000e-04	5.187988281250000000e-04	-5.722045898437500000e-04
-4.653930664062500000e-04	8.867187500000000000e-01	7.695312500000000000e-01	-3.013610839843750000e-04	9.648437500000000000e-01	-2.632141113281250000e-04	8.632812500000000000e-01	8.476562500000000000e-01	7.148437500000000000e-01	-1.182556152343750000e-04	1.055908203125000000e-02	8.906250000000000000e-01	6.445312500000000000e-01	1.152038574218750000e-03	9.648437500000000000e-01	9.453125000000000000e-01	-8.344650268554687500e-06	1.000000000000000000e+00	1.459121704101562500e-04	5.546875000000000000e-01	8.671875000000000000e-01	9.804687500000000000e-01	8.320312500000000000e-01	8.666992187500000000e-03	-6.065368652343750000e-04	1.000000000000000000e+00	-4.749298095703125000e-04	1.494140625000000000e-01	9.570312500000000000e-01	-1.888275146484375000e-04	5.585937500000000000e-01	2.288818359375000000e-03
9.726562500000000000e-01	4.806518554687500000e-04	1.000000000000000000e+00	5.462646484375000000e-03	9.648437500000000000e-01	8.058547973632812500e-05	9.726562500000000000e-01	1.726150512695312500e-04	9.804687500000000000e-01	1.907348632812500000e-05	1.657009124755859375e-05	3.496093750000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	-4.825592041015625000e-04	7.460937500000000000e-01	1.000000000000000000e+00	8.945312500000000000e-01	4.150390625000000000e-03	-1.206398010253906250e-04	-1.926422119140625000e-04	6.601562500000000000e-01	-3.719329833984375000e-04	4.277343750000000000e-01	-1.993179321289062500e-04	-6.866455078125000000e-05	5.429687500000000000e-01	9.218750000000000000e-01	7.148437500000000000e-01	1.092529296875000000e-02	-7.438659667968750000e-04	-4.692077636718750000e-04
9.375000000000000000e-01	9.648437500000000000e-01	9.765625000000000000e-01	1.000000000000000000e+00	-1.192092895507812500e-04	6.914062500000000000e-01	1.579284667968750000e-03	4.179687500000000000e-01	-4.653930664062500000e-04	3.845214843750000000e-03	2.460479736328125000e-04	8.945312500000000000e-01	-6.484985351562500000e-04	7.667541503906250000e-04	-7.476806640625000000e-04	8.476562500000000000e-01	1.464843750000000000e-03	1.080322265625000000e-02	4.974365234375000000e-03	8.789062500000000000e-01	1.000000000000000000e+00	9.843750000000000000e-01	1.000000000000000000e+00	8.251953125000000000e-02	-2.899169921875000000e-04	3.828125000000000000e-01	-1.392364501953125000e-04	1.275634765625000000e-02	1.350402832031250000e-03	-1.935958862304687500e-04	4.667968750000000000e-01	1.464843750000000000e-01
-1.354217529296875000e-04	-1.144409179687500000e-03	-2.841949462890625000e-04	7.617187500000000000e-01	5.976562500000000000e-01	-3.910064697265625000e-04	-6.904602050781250000e-04	7.578125000000000000e-01	-2.822875976562500000e-04	9.648437500000000000e-01	9.609375000000000000e-01	-6.294250488281250000e-04	9.375000000000000000e-01	8.671875000000000000e-01	-8.163452148437500000e-04	-7.724761962890625000e-05	8.125000000000000000e-01	9.033203125000000000e-03	-2.384185791015625000e-04	-2.374649047851562500e-04	-5.302429199218750000e-04	-3.185272216796875000e-04	1.000000000000000000e+00	-6.408691406250000000e-04	9.765625000000000000e-01	-1.420974731445312500e-04	-4.749298095703125000e-04	-3.576278686523437500e-05	-2.479553222656250000e-04	-2.326965332031250000e-04	-4.005432128906250000e-04	9.414062500000000000e-01
6.542968750000000000e-02	2.075195312500000000e-03	9.687500000000000000e-01	9.882812500000000000e-01	4.140625000000000000e-01	1.000000000000000000e+00	9.687500000000000000e-01	5.000000000000000000e-01	-3.356933593750000000e-04	9.765625000000000000e-01	6.718750000000000000e-01	1.000000000000000000e+00	-7.133483886718750000e-04	-5.378723144531250000e-04	-1.316070556640625000e-04	-4.100799560546875000e-04	8.984375000000000000e-01	9.921875000000000000e-01	-3.185272216796875000e-04	-3.790855407714843750e-05	9.414062500000000000e-01	9.062500000000000000e-01	1.144409179687500000e-03	1.075744628906250000e-03	-4.749298095703125000e-04	-2.231597900390625000e-04	1.000000000000000000e+00	-5.569458007812500000e-04	-1.258850097656250000e-04	-5.340576171875000000e-04	7.812500000000000000e-01	9.726562500000000000e-01
-5.264282226562500000e-04	-3.433227539062500000e-04	-3.376007080078125000e-04	4.180908203125000000e-03	-4.615783691406250000e-04	-1.840591430664062500e-04	-1.449584960937500000e-04	8.811950683593750000e-04	-3.280639648437500000e-04	9.609375000000000000e-01	7.968750000000000000e-01	-2.956390380859375000e-04	9.826660156250000000e-03	-3.032684326171875000e-04	5.920410156250000000e-03	7.629394531250000000e-03	8.945312500000000000e-01	9.257812500000000000e-01	5.078125000000000000e-01	1.202392578125000000e-02	9.726562500000000000e-01	-4.234313964843750000e-04	-3.585815429687500000e-04	-5.645751953125000000e-04	4.257812500000000000e-01	1.068115234375000000e-03	9.453125000000000000e-01	-2.708435058593750000e-04	9.296875000000000000e-01	7.578125000000000000e-01	-1.869201660156250000e-04	-2.937316894531250000e-04
-5.187988281250000000e-04	9.765625000000000000e-01	-5.607604980468750000e-04	-1.430511474609375000e-04	9.101562500000000000e-01	-1.907348632812500000e-04	9.960937500000000000e-01	-2.822875976562500000e-04	-1.101493835449218750e-04	-6.294250488281250000e-05	8.906250000000000000e-01	1.000000000000000000e+00	-3.585815429687500000e-04	-3.833770751953125000e-04	9.843750000000000000e-01	8.398437500000000000e-01	3.528594970703125000e-04	9.921875000000000000e-01	9.023437500000000000e-01	-8.440017700195312500e-05	-3.337860107421875000e-04	-2.117156982421875000e-04	-6.179809570312500000e-04	8.007812500000000000e-01	9.648437500000000000e-01	5.615234375000000000e-03	9.609375000000000000e-01	-2.918243408203125000e-04	9.765625000000000000e-01	8.320312500000000000e-01	-5.798339843750000000e-04	-3.070831298828125000e-04
9.375000000000000000e-01	-2.355575561523437500e-04	-4.539489746093750000e-04	1.000000000000000000e+00	1.000000000000000000e+00	6.914062500000000000e-01	-4.768371582031250000e-04	-4.863739013671875000e-04	-2.021789550781250000e-04	9.179687500000000000e-01	4.974365234375000000e-03	9.296875000000000000e-01	-6.523132324218750000e-04	-8.125305175781250000e-04	-6.332397460937500000e-04	-1.006126403808593750e-04	1.861572265625000000e-03	1.232910156250000000e-02	-5.607604980468750000e-04	-1.878738403320312500e-04	-9.775161743164062500e-05	7.773437500000000000e-01	8.007812500000000000e-01	9.296875000000000000e-01	-5.531311035156250000e-04	-2.536773681640625000e-04	-2.050399780273437500e-04	-6.065368652343750000e-04	8.632812500000000000e-01	-2.689361572265625000e-04	-1.220703125000000000e-04	-4.911422729492187500e-05
-4.539489746093750000e-04	-4.215240478515625000e-04	1.684570312500000000e-02	1.660156250000000000e-02	9.648437500000000000e-01	1.092529296875000000e-02	9.140625000000000000e-01	-2.355575561523437500e-04	-2.746582031250000000e-04	9.960937500000000000e-01	9.921875000000000000e-01	-3.185272216796875000e-04	3.021240234375000000e-03	1.000000000000000000e+00	8.281250000000000000e-01	-3.242492675781250000e-04	6.757812500000000000e-01	2.685546875000000000e-02	1.000000000000000000e+00	1.635742187500000000e-02	-3.261566162109375000e-04	-1.149177551269531250e-04	-4.768371582031250000e-04	-8.544921875000000000e-04	8.398437500000000000e-01	8.984375000000000000e-01	-5.722045898437500000e-04	-4.243850708007812500e-05	6.580352783203125000e-05	-7.390975952148437500e-05	1.232910156250000000e-02	-3.757476806640625000e-04
-2.079010009765625000e-04	-7.915496826171875000e-05	8.710937500000000000e-01	8.476562500000000000e-01	-2.431869506835937500e-04	2.133846282958984375e-05	9.414062500000000000e-01	1.010742187500000000e-01	-2.098083496093750000e-04	-5.073547363281250000e-04	7.773437500000000000e-01	-5.674362182617187500e-05	6.562500000000000000e-01	-3.662109375000000000e-04	6.132812500000000000e-01	1.000000000000000000e+00	-8.049011230468750000e-04	9.882812500000000000e-01	8.593750000000000000e-01	-3.871917724609375000e-04	-4.692077636718750000e-04	-2.918243408203125000e-04	-2.002716064453125000e-04	8.483886718750000000e-03	9.296875000000000000e-01	8.867187500000000000e-01	-3.299713134765625000e-04	1.174926757812500000e-03	-4.806518554687500000e-04	-1.168251037597656250e-05	-3.013610839843750000e-04	-2.861022949218750000e-04
-2.918243408203125000e-04	7.500000000000000000e-01	-8.010864257812500000e-04	-5.226135253906250000e-04	-3.643035888671875000e-04	-1.316070556640625000e-04	-2.708435058593750000e-04	4.746093750000000000e-01	-3.108978271484375000e-04	8.515625000000000000e-01	9.257812500000000000e-01	-4.596710205078125000e-04	6.151199340820312500e-05	1.000000000000000000e+00	9.335937500000000000e-01	6.679687500000000000e-01	-5.455017089843750000e-04	8.671875000000000000e-01	5.664062500000000000e-01	-1.506805419921875000e-04	9.414062500000000000e-01	-4.997253417968750000e-04	-5.340576171875000000e-04	-9.059906005859375000e-05	-5.760192871093750000e-04	9.062500000000000000e-01	7.666015625000000000e-02	1.083984375000000000e-01	8.828125000000000000e-01	-2.126693725585937500e-04	-5.378723144531250000e-04	-1.754760742187500000e-04
8.945312500000000000e-01	7.812500000000000000e-01	9.296875000000000000e-01	6.093750000000000000e-01	5.523681640625000000e-03	6.328125000000000000e-01	8.632812500000000000e-01	-5.073547363281250000e-04	-3.204345703125000000e-04	8.046875000000000000e-01	8.945312500000000000e-01	4.335937500000000000e-01	9.218750000000000000e-01	8.007812500000000000e-01	-1.811981201171875000e-04	9.609375000000000000e-01	8.359375000000000000e-01	1.000000000000000000e+00	3.847656250000000000e-01	8.398437500000000000e-01	8.945312500000000000e-01	9.257812500000000000e-01	8.632812500000000000e-01	-4.177093505859375000e-04	3.144531250000000000e-01	-1.382827758789062500e-04	9.218750000000000000e-01	-4.653930664062500000e-04	-1.459121704101562500e-04	1.000000000000000000e+00	1.350402832031250000e-03	-5.683898925781250000e-04
3.925781250000000000e-01	3.784179687500000000e-02	4.687500000000000000e-01	-3.376007080078125000e-04	5.117187500000000000e-01	-5.187988281250000000e-04	8.203125000000000000e-01	3.143310546875000000e-03	-4.787445068359375000e-04	2.558593750000000000e-01	7.812500000000000000e-01	-5.416870117187500000e-04	8.359375000000000000e-01	8.515625000000000000e-01	9.453125000000000000e-01	1.000000000000000000e+00	3.173828125000000000e-03	9.804687500000000000e-01	-2.155303955078125000e-04	9.335937500000000000e-01	9.218750000000000000e-01	4.648437500000000000e-01	9.140625000000000000e-01	8.593750000000000000e-01	8.945312500000000000e-01	8.437500000000000000e-01	9.882812500000000000e-01	9.414062500000000000e-01	-2.393722534179687500e-04	1.000000000000000000e+00	-3.986358642578125000e-04	8.945312500000000000e-01
9.726562500000000000e-01	9.218750000000000000e-01	5.898437500000000000e-01	8.906250000000000000e-01	9.687500000000000000e-01	9.338378906250000000e-03	8.007812500000000000e-01	1.617431640625000000e-03	9.296875000000000000e-01	2.241134643554687500e-04	2.656250000000000000e-01	9.062500000000000000e-01	8.007812500000000000e-01	9.570312500000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	7.968750000000000000e-01	6.953125000000000000e-01	8.164062500000000000e-01	5.351562500000000000e-01	8.515625000000000000e-01	8.789062500000000000e-01	1.000000000000000000e+00	6.757812500000000000e-01	1.000000000000000000e+00	-5.874633789062500000e-04	-6.179809570312500000e-04	9.960937500000000000e-01	8.359375000000000000e-01	8.398437500000000000e-01	6.562500000000000000e-01	9.570312500000000000e-01
